id,name,slug,parent_id,parent_name,count,depth
1143,KIF86HDD0,kif86hdd0,149,אביזרים וחלקי חילוף למקררים בוש,0,2
229,KIR81VS30,kir81vs30,149,אביזרים וחלקי חילוף למקררים בוש,1,2
1727,KSV36AI31,ksv36ai31,149,אביזרים וחלקי חילוף למקררים בוש,2,2
2333,CI24RP02,ci24rp02,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2237,CI30RP01,ci30rp01,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2242,CI30RP02,ci30rp02,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2244,CI36BP01,ci36bp01,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2380,GI81NACE0,gi81nace0,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
1723,GS28NV00ME,gs28nv00me,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,2,2
2445,GSN36AI31,gsn36ai31,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
2335,KA56NV40NE,ka56nv40ne,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
1705,KA62DP90,ka62dp90,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,2,2
2243,KA62DP91,ka62dp91,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
2336,KA62NA75,ka62na75,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2338,KA92DAI30,ka92dai30,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2334,KD49NA73SA,kd49na73sa,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
2332,KD75NVI3PL,kd75nvi3pl,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2235,KF96NAXEA,kf96naxea,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2241,KF96NAXEAL,kf96naxeal,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
